city,Date,Population Density,Household Density,Open Forest,Moderate Dense Forest,Very Dense Forest,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
bangalore,2020-09-27,4381,1081,11.97,1.12,0,23.932,0.688,6.104,3.617,12.431,12.954,19.556,20.06,62.737,70.814,8.313,91.718,26.87,0.91,220847,173736,2836
bangalore,2020-09-28,4381,1081,11.97,1.12,0,24.37,0.898,6.128,3.766,14.651,14.69,20.614,24.885,65.214,66.383,6.565,123.197,26.465,1.069,223569,176541,2845
bangalore,2020-09-29,4381,1081,11.97,1.12,0,23.24,1.083,6.769,25.893,15.784,40.75,20.225,24.305,59.466,82.836,6.972,90.923,26.23,0.966,228437,178914,2912
bangalore,2020-09-30,4381,1081,11.97,1.12,0,22.985,0.724,6.796,3.736,13.509,13.657,21.107,31.15,60.025,78.666,6.959,144.756,26.358,1.135,232663,182581,2936
bangalore,2020-10-01,4381,1081,11.97,1.12,0,23.948,0.749,6.321,4.457,14.437,15.24,20.879,23.478,68.294,71.458,6.849,175.313,26.127,1.3,237516,185063,2977
bangalore,2020-10-02,4381,1081,11.97,1.12,0,24.643,0.681,6.371,4.727,15.643,14.75,21.391,26.949,72.327,71.561,6.458,214.533,26.135,1.131,241775,187361,3024
bangalore,2020-10-03,4381,1081,11.97,1.12,0,23.959,0.672,6.283,4.656,15.836,16.538,22.067,23.755,64.523,76.946,6.978,205.418,26.25,1.213,245700,189362,3045
bangalore,2020-10-04,4381,1081,11.97,1.12,0,23.145,0.611,5.873,3.515,12.854,12.991,20.412,22.009,63.431,76.612,6.957,133.578,26.516,1.525,250040,192043,3067
bangalore,2020-10-05,4381,1081,11.97,1.12,0,25.352,0.727,6.125,4.279,14.974,14.869,20.531,22.415,65.771,68.561,8.195,243.566,26.403,1.341,252229,195015,3101
bangalore,2020-10-06,4381,1081,11.97,1.12,0,25.446,0.911,6.426,4.37,16.422,15.91,23.184,30.372,77.011,67.677,6.72,173.623,26.153,0.983,257241,198369,3135
bangalore,2020-10-07,4381,1081,11.97,1.12,0,25.393,0.656,6.618,3.521,15.115,14.214,24.234,31.184,76.455,64.497,6.49,163.543,25.528,0.995,262241,200426,3190
bangalore,2020-10-08,4381,1081,11.97,1.12,0,25.818,0.793,6.975,3.422,16.037,14.078,24.719,38.813,87.257,62.346,7.071,137.413,25.167,0.827,267362,203931,3233
bangalore,2020-10-09,4381,1081,11.97,1.12,0,24.78,0.836,7.045,3.061,15.333,13.167,22.955,39.5,78.659,74.396,7.064,163.51,25.555,0.963,272371,206976,3290
bangalore,2020-10-10,4381,1081,11.97,1.12,0,23.747,0.725,6.175,3.814,15.439,14.116,23.142,19.928,57.402,78.306,6.82,133.912,25.867,1.039,276934,208702,3320
bangalore,2020-10-11,4381,1081,11.97,1.12,0,23.13,0.714,5.944,4.575,15.237,16.001,23.729,22.308,55.406,80.527,6.821,142.655,26.063,1.185,281557,211358,3344
bangalore,2020-10-12,4381,1081,11.97,1.12,0,22.952,0.745,6.006,4.202,14.902,14.715,22.474,23.169,61.939,82.254,6.742,171.409,25.82,1.235,285055,217122,3362
bangalore,2020-10-13,4381,1081,11.97,1.12,0,22.513,0.787,5.99,3.58,14.027,13.58,23.122,21.034,59.913,85.453,6.587,110.425,25.808,1.508,288831,221651,3390
bangalore,2020-10-14,4381,1081,11.97,1.12,0,22.674,0.618,5.881,3.646,12.951,12.99,22.317,22.596,64.399,81.3,7.16,111.86,25.388,1.665,293405,224942,3417
bangalore,2020-10-15,4381,1081,11.97,1.12,0,23.37,0.595,6.209,3.833,12.861,13.077,21.69,19.674,63.942,77.167,6.771,142.457,25.223,1.412,297193,228462,3462
bangalore,2020-10-16,4381,1081,11.97,1.12,0,24.013,0.837,7.344,2.904,13.656,12.305,29.109,33.34,88.186,73.092,6.43,182.068,25.728,1.068,300634,231483,3486
bangalore,2020-10-17,4381,1081,11.97,1.12,0,24.201,0.92,8.161,3.623,15.858,14.09,28.711,37.315,91.639,72.11,7.504,129.932,25.958,0.783,304005,235734,3500
bangalore,2020-10-18,4381,1081,11.97,1.12,0,23.99,0.842,8.64,3.514,13.641,12.552,20.629,33.779,79.9,77.673,6.985,112.765,25.857,0.78,307540,239579,3525
bangalore,2020-10-19,4381,1081,11.97,1.12,0,23.685,1.191,9.201,5.898,17.066,16.372,19.259,38.426,76.54,81.064,7.227,130.658,26.063,0.971,310021,241942,3542
bangalore,2020-10-20,4381,1081,11.97,1.12,0,23.364,0.896,8.935,3.597,14.659,12.41,19.872,25.664,69.226,84.302,6.525,110.155,26.43,1.08,312842,244740,3578
bangalore,2020-10-21,4381,1081,11.97,1.12,0,23.709,0.855,8.539,4.16,17.745,15.469,22.027,40.47,57.295,80.125,6.21,150.477,26.423,0.835,315559,248584,3631
bangalore,2020-10-22,4381,1081,11.97,1.12,0,22.991,0.77,6.574,2.664,16.305,13.472,21.726,28.085,56.162,85.668,7.952,103.335,26.55,1.142,318366,256267,3667
bangalore,2020-10-23,4381,1081,11.97,1.12,0,21.827,0.692,7.429,2.368,15.152,12.521,23.339,24.544,51.954,86.923,6.471,146.058,26.402,1.127,321054,260602,3688
bangalore,2020-10-24,4381,1081,11.97,1.12,0,21.766,0.849,6.421,4.885,21.588,18.345,22.84,24.534,66.488,75.132,7.386,138.473,26.143,0.835,323305,263607,3714
bangalore,2020-10-25,4381,1081,11.97,1.12,0,24.377,0.825,7.466,4.118,19.78,17.145,26.559,32.076,72.129,68.227,7.173,167.704,26.14,0.837,325773,270366,3734
bangalore,2020-10-26,4381,1081,11.97,1.12,0,24.785,1.013,9.31,5.912,24.817,21.258,26.456,44.659,87.689,65.657,8.173,197.269,26.33,0.74,327376,274397,3754
bangalore,2020-10-27,4381,1081,11.97,1.12,0,24.631,0.92,8.841,4.124,23.635,18.817,27.484,53.329,103.296,60.109,7.766,183.662,26.332,0.749,329250,278843,3778
bangalore,2020-10-28,4381,1081,11.97,1.12,0,23.734,0.847,8.083,4.003,23.488,18.192,29.415,49.49,97.951,58.076,7.159,166.61,26.612,0.593,330862,283300,3801
bangalore,2020-10-29,4381,1081,11.97,1.12,0,22.743,0.796,7.961,3.872,24.152,19.1,32.769,47.124,95.71,60.988,7.083,155.068,26.53,0.692,333037,287678,3820
bangalore,2020-10-30,4381,1081,11.97,1.12,0,22.809,0.779,8.666,2.544,23.425,17.695,36.097,43.481,92.701,57.133,7.067,165.622,26.287,0.612,334848,293466,3847
bangalore,2020-10-31,4381,1081,11.97,1.12,0,23.417,0.895,10.03,3.412,22.887,17.847,36.305,56.247,99.01,62.22,7.566,176.895,26.058,0.587,336469,298145,3864
bangalore,2020-11-01,4381,1081,11.97,1.12,0,24.627,0.756,9.121,3.232,19.471,16.311,49.597,58.974,99.361,60.638,7.388,177.368,26.337,0.683,338636,304163,3874
bangalore,2020-11-02,4381,1081,11.97,1.12,0,24.391,0.903,10.138,2.619,19.857,15.612,42.164,82.038,112.682,68.282,7.848,150.632,26.728,0.76,340075,310088,3888
bangalore,2020-11-03,4381,1081,11.97,1.12,0,25.683,0.858,9.666,3.649,19.955,16.082,37.069,55.281,97.615,64.743,8.843,170.622,26.315,0.745,341554,314956,3901
bangalore,2020-11-04,4381,1081,11.97,1.12,0,25.494,0.823,9.295,3.7,18.624,15.411,31.149,45.835,88.601,68.709,7.904,214.775,26.621,0.985,343507,320783,3917
bangalore,2020-11-05,4381,1081,11.97,1.12,0,25.503,0.767,8.785,11.83,24.47,18.527,31.514,38.059,73.918,71.548,8.048,180.75,26.365,1.093,345134,324491,3926
bangalore,2020-11-06,4381,1081,11.97,1.12,0,25.52,0.767,9.868,21.567,23.746,35.914,26.856,38.294,64.122,71.301,6.359,206.765,26.817,1.527,346702,325322,3938
bangalore,2020-11-07,4381,1081,11.97,1.12,0,24.811,0.742,9.241,4.77,18.297,16.106,23.326,18.332,65.898,72.026,6.336,175.434,26.837,1.244,347748,325824,3945
bangalore,2020-11-08,4381,1081,11.97,1.12,0,24.504,0.723,10.173,4.731,18.768,15.821,34.344,31.965,81.603,72.048,6.492,152.002,26.83,1.279,349327,326989,3956
bangalore,2020-11-09,4381,1081,11.97,1.12,0,24.253,0.796,10.94,4.463,21.117,16.987,41.8,54.925,105.095,67.51,6.728,166.509,26.993,1.04,350305,327948,3961
bangalore,2020-11-10,4381,1081,11.97,1.12,0,23.161,0.852,9.78,5.339,27.567,21.076,41.581,44.728,106.378,56.694,7.75,192.892,26.757,1.054,351481,330205,3969
bangalore,2020-11-11,4381,1081,11.97,1.12,0,23.785,0.824,10.115,5.157,23.862,18.774,37.574,40.35,93.683,66.131,7.449,156.965,26.815,0.807,353146,331296,3977
bangalore,2020-11-12,4381,1081,11.97,1.12,0,24.465,0.853,9.499,4.877,20.446,16.694,30.741,26.224,72.622,75.881,6.838,100.918,26.917,1.02,354215,332287,3985
bangalore,2020-11-13,4381,1081,11.97,1.12,0,23.492,0.86,8.914,5.438,18.817,16.373,24.48,22.835,55.936,84.329,6.325,82.698,26.547,1.228,355245,333487,3988
bangalore,2020-11-14,4381,1081,11.97,1.12,0,24.358,0.776,8.696,4.221,18.944,15.627,28.109,25.916,70.571,74.068,8.257,118.74,26.408,1.392,356440,334258,3997
bangalore,2020-11-15,4381,1081,11.97,1.12,0,22.97,0.801,8.434,3.816,17.731,14.835,26.215,27.691,64.318,84.312,8.562,68.068,26.527,0.92,357280,335105,4003
bangalore,2020-11-16,4381,1081,11.97,1.12,0,23.166,0.742,8.001,4.292,18.155,15.622,22.472,17.051,47.703,86.649,6.975,87.78,26.632,1.33,357877,335938,4009
bangalore,2020-11-17,4381,1081,11.97,1.12,0,23.708,0.738,7.54,4.337,22.205,15.868,24.985,18.18,56.937,78.306,7.297,107.96,26.653,1.503,358606,336880,4018
bangalore,2020-11-18,4381,1081,11.97,1.12,0,23.956,0.75,7.116,4.12,18.557,15.871,25.08,19.855,62.43,74.733,6.517,132.668,26.57,1.552,359539,337807,4028
bangalore,2020-11-19,4381,1081,11.97,1.12,0,24.155,0.869,7.424,4.138,19.375,16.66,29.335,24.062,68.333,73.222,6.522,114.895,26.682,1.608,360587,338688,4042
bangalore,2020-11-20,4381,1081,11.97,1.12,0,23.955,0.774,7.246,3.897,20.025,16.567,30.152,23.884,66.745,68.068,6.291,174.618,26.552,1.412,361654,339942,4048
bangalore,2020-11-21,4381,1081,11.97,1.12,0,23.433,0.846,7.841,5.694,26.08,21.245,31.396,37.684,75.609,55.153,8.129,197.305,26.443,0.948,362626,340755,4058
bangalore,2020-11-22,4381,1081,11.97,1.12,0,22.149,0.793,8.099,4.553,26.005,20.392,33.796,36.967,86.707,59.4,8.356,191.312,26.198,0.952,363665,341424,4068
bangalore,2020-11-23,4381,1081,11.97,1.12,0,22.975,0.851,9.184,4.906,23.03,19.108,32.961,34.384,80.072,69.198,8.134,157.795,26.275,1.062,364390,341902,4078
bangalore,2020-11-24,4381,1081,11.97,1.12,0,22.812,0.824,8.783,4.16,21.033,17.305,35.517,39.325,82.293,77.15,8.43,136.282,26.425,0.855,365317,343169,4090
bangalore,2020-11-25,4381,1081,11.97,1.12,0,21.773,0.719,8.889,4.067,19.711,16.505,38.394,39.979,79.605,80.654,8.829,105.405,26.342,1.028,366233,343771,4101
bangalore,2020-11-26,4381,1081,11.97,1.12,0,20.668,1.366,7.91,4.312,19.678,16.502,24.485,20.883,45.94,86.007,8.491,57.528,26.97,1.377,367077,344138,4108
bangalore,2020-11-27,4381,1081,11.97,1.12,0,21.795,0.812,7.549,4.601,19.303,15.746,24.597,17.188,49.531,82.391,8.327,125.697,26.707,1.152,367885,344687,4114
bangalore,2020-11-28,4381,1081,11.97,1.12,0,22.588,0.694,7.994,3.616,20.903,16.413,26.401,21.509,63.664,79.157,7.409,117.61,26.642,1.148,368604,346116,4121
bangalore,2020-11-29,4381,1081,11.97,1.12,0,22.783,0.752,7.823,4.313,18.895,15.821,20.881,20.13,61.973,82.249,6.398,84.838,26.47,1.045,369290,346839,4131
bangalore,2020-11-30,4381,1081,11.97,1.12,0,23.592,0.766,8.406,5.362,19.862,17.415,22.482,22.8,69.579,74.788,6.641,140.858,26.59,1.133,369734,348348,4137
bangalore,2020-12-01,4381,1081,11.97,1.12,0,22.663,0.751,8.333,3.846,22.001,17.282,24.817,27.844,82.658,63.861,6.586,182.9,26.708,1.088,370492,348479,4146
bangalore,2020-12-02,4381,1081,11.97,1.12,0,22.456,0.811,8.289,2.651,22.464,16.785,28.714,30.764,72.019,73.431,6.149,133.395,26.59,0.828,371204,348653,4156
bangalore,2020-12-03,4381,1081,11.97,1.12,0,21.81,0.637,7.829,2.4,22.605,16.786,26.489,37.584,58.514,84.4,6.346,73.158,26.615,0.805,371962,348861,4162
bangalore,2020-12-04,4381,1081,11.97,1.12,0,22.47,0.778,8.415,2.981,22.773,17.261,19.729,23.408,55.961,85.559,7.032,76.505,26.322,0.982,372582,349143,4170
bangalore,2020-12-05,4381,1081,11.97,1.12,0,22.362,0.686,11.251,2.731,20.397,15.856,20.862,17.57,54.814,84.521,6.943,91.24,26.185,1.023,373291,349929,4176
bangalore,2020-12-06,4381,1081,11.97,1.12,0,22.888,0.711,11.282,2.814,22.408,18.128,26.396,23.551,58.576,82.341,7.253,79.42,26.375,1.067,374024,350204,4183
bangalore,2020-12-07,4381,1081,11.97,1.12,0,23.179,0.685,12.598,3.069,23.147,19.235,21.211,16.84,53.309,82.466,6.333,124.81,26.258,1.443,374525,351065,4190
bangalore,2020-12-08,4381,1081,11.97,1.12,0,22.778,0.791,9.01,12.934,36.695,16.245,19.75,18.151,50.955,85.85,6.06,98.133,24.867,1.348,375163,351497,4197
bangalore,2020-12-09,4381,1081,11.97,1.12,0,22.908,1.028,8.595,2.508,21.66,17.77,24.522,22.354,58.913,80.899,6.253,123.59,23.957,1.313,375891,354004,4210
bangalore,2020-12-10,4381,1081,11.97,1.12,0,22.972,0.625,8.643,3.626,24.698,20.426,32.308,30.114,66.789,63.959,6.133,181.925,24.872,1.253,376592,358553,4218
bangalore,2020-12-11,4381,1081,11.97,1.12,0,23.77,0.666,9.775,6.308,29.104,24.642,38.334,41.442,78.845,63.472,6.3,189.525,24.422,1.017,377251,359801,4224
bangalore,2020-12-12,4381,1081,11.97,1.12,0,23.122,0.654,10.15,4.706,27.183,21.865,38.641,47.72,87.305,71.947,6.052,150.31,24.925,1.05,377857,360724,4230
bangalore,2020-12-13,4381,1081,11.97,1.12,0,22.68,0.693,9.904,5.135,26.316,22.381,46.313,45.799,87.299,69.161,7.226,179.24,24.46,1.142,378529,362231,4233
bangalore,2020-12-14,4381,1081,11.97,1.12,0,22.886,0.801,10.732,5.805,26.91,21.728,46.138,49.573,88.789,66.788,5.94,270.737,24.868,1.033,378898,363807,4238
bangalore,2020-12-15,4381,1081,11.97,1.12,0,23.263,0.636,10.959,6.569,26.262,21.537,43.904,43.829,92.636,65.994,9.106,183.582,24.26,1.233,379571,364787,4241
bangalore,2020-12-16,4381,1081,11.97,1.12,0,23.423,0.646,12.305,7.762,25.787,21.967,36.504,38.925,81.728,75.456,7.419,135.582,24.668,1.22,380247,365579,4245
bangalore,2020-12-17,4381,1081,11.97,1.12,0,23.288,0.634,8.945,8.657,27.291,24.239,31.272,37.306,79.157,77.084,6.59,101.135,24.352,1.033,380936,366445,4252
bangalore,2020-12-18,4381,1081,11.97,1.12,0,23.698,0.622,9.415,9.123,30.344,23.594,37.247,36.832,81.579,65.479,6.663,184.31,24.453,1.247,381623,366888,4256
bangalore,2020-12-19,4381,1081,11.97,1.12,0,22.806,0.678,10.285,11.267,32.965,24.616,39.97,45.871,88.188,72.373,7.067,128.952,24.33,1.398,382209,368502,4266
bangalore,2020-12-20,4381,1081,11.97,1.12,0,22.662,0.631,10.201,6.518,27.801,22.38,44.315,53.242,98.123,72.557,7.926,152.848,24.333,1.328,382868,368992,4268
bangalore,2020-12-21,4381,1081,11.97,1.12,0,23.006,0.852,10.076,6.77,28.406,22.795,51.699,51.246,91,60.82,7.911,231.592,24.162,1.415,383231,369701,4273
bangalore,2020-12-22,4381,1081,11.97,1.12,0,22.298,0.838,10.06,5.389,26.325,20.127,55.24,48.121,88.659,64.363,5.886,156.132,24.307,1.295,383816,370387,4280
bangalore,2020-12-23,4381,1081,11.97,1.12,0,23.07,0.637,10.146,5.759,30.271,21.913,50.155,45.76,85.719,69.164,6.391,117.575,24.253,1.205,384366,371081,4282
bangalore,2020-12-24,4381,1081,11.97,1.12,0,23.396,0.72,10.152,8.28,32.722,26.132,49.266,46.975,89.462,68.697,6.781,133.42,24.473,1.21,385008,371879,4283
bangalore,2020-12-25,4381,1081,11.97,1.12,0,23.228,0.684,9.012,7.402,31.33,24.759,50.474,47.746,87.644,63.794,6.926,115.133,24.467,1.247,385586,372479,4287
bangalore,2020-12-26,4381,1081,11.97,1.12,0,23.133,0.579,9.589,7.823,32.767,26.257,45.721,45.349,87.34,59.831,6.422,145.112,26.143,1.143,386057,372970,4291
bangalore,2020-12-27,4381,1081,11.97,1.12,0,23.225,0.599,9.712,7.36,32.417,27.15,44.665,51.321,99.984,60.783,6.845,155.505,25.563,1.007,386599,373724,4299
bangalore,2020-12-28,4381,1081,11.97,1.12,0,23.246,0.685,9.924,9.312,33.893,29.104,46.962,57.079,102.982,55.586,7.369,148.845,25.583,0.97,386908,374378,4304
bangalore,2020-12-29,4381,1081,11.97,1.12,0,23.695,0.63,9.754,7.474,30.859,25.5,46.361,56.789,98.028,64.233,7.87,122.145,25.64,1.348,387278,375221,4306
bangalore,2020-12-30,4381,1081,11.97,1.12,0,23.973,0.74,8.379,6.732,24.779,20.904,48.711,42.968,89.73,64.247,10.254,136.223,26,1.647,387832,375986,4311
bangalore,2020-12-31,4381,1081,11.97,1.12,0,23.228,1.268,7.736,7.942,25.57,21.786,34.74,33.405,73.408,73.529,5.481,85.367,25.598,1.46,388386,376835,4317
bangalore,2021-01-01,4381,1081,11.97,1.12,0,22.785,1.26,7.598,6.554,25.024,21.589,51.251,48.567,94.628,66.6,5.184,146.03,25.265,1.532,388850,377443,4321
bangalore,2021-01-02,4381,1081,11.97,1.12,0,22.526,1.129,8.075,7.964,26.532,23.285,46.511,46.657,85.976,74.309,5.542,119.355,25.772,1.383,389193,377906,4322
bangalore,2021-01-03,4381,1081,11.97,1.12,0,23.173,0.531,7.042,6.509,22.213,19.998,41.544,31.834,75.22,72.437,5.742,140.264,26.143,1.55,389657,378208,4326
bangalore,2021-01-04,4381,1081,11.97,1.12,0,22.886,0.603,7.095,9.312,25.32,23.949,31.965,27.678,64.869,75.512,5.592,61.97,25.31,1.268,389955,378936,4327
bangalore,2021-01-05,4381,1081,11.97,1.12,0,23.562,0.657,7.889,9.094,23.729,22.958,31.342,24.154,57.994,74.888,5.982,117.98,25.762,1.422,390348,379867,4333
bangalore,2021-01-06,4381,1081,11.97,1.12,0,22.703,0.742,6.624,9.389,24.786,23.672,26.225,12.981,34.17,82.032,9.792,89.68,25.957,1.437,390785,380769,4336
bangalore,2021-01-07,4381,1081,11.97,1.12,0,23.295,0.681,6.729,9.274,24.086,23.311,30.699,16.702,36.585,78.419,7.824,86.045,25.93,1.41,391184,381220,4341
bangalore,2021-01-08,4381,1081,11.97,1.12,0,24.092,0.647,6.901,8.492,21.881,21.422,28.709,20.991,46.153,73.657,6.197,108.675,25.587,1.455,391663,381460,4343
bangalore,2021-01-09,4381,1081,11.97,1.12,0,23.459,0.576,6.964,8.018,26.202,23.455,19.516,22.609,70.017,76.574,5.087,61.06,25.447,1.263,392128,381905,4346
bangalore,2021-01-10,4381,1081,11.97,1.12,0,23.626,0.574,6.955,5.23,25.58,21.088,23.748,47.755,57.593,73.834,4.689,117.462,26.323,1.268,392581,382166,4346
bangalore,2021-01-11,4381,1081,11.97,1.12,0,23.638,0.636,8.7,9.193,29.816,26.597,21.5,32.26,73.595,73.151,5.132,97.382,26.805,1.102,392863,382540,4348
bangalore,2021-01-12,4381,1081,11.97,1.12,0,22.649,0.544,8.174,10.434,29.666,26.157,20.971,32.175,74.151,72.422,4.915,83.71,26.042,1.177,393247,383257,4350
bangalore,2021-01-13,4381,1081,11.97,1.12,0,23.323,0.579,8.114,9.018,29.225,26.392,22.873,33.202,72.986,67.327,5.669,155.552,26.132,1.273,393673,383642,4352
bangalore,2021-01-14,4381,1081,11.97,1.12,0,22.29,0.51,7.771,6.526,25.39,19.879,23.359,34.718,71.867,72.469,8.971,133.817,26.075,1.319,393814,383897,4355
bangalore,2021-01-15,4381,1081,11.97,1.12,0,23.692,0.509,8.104,4.911,24.295,19.833,30.841,41.048,74.919,67.589,4.858,163.97,26.373,1.5,394213,384145,4357
bangalore,2021-01-16,4381,1081,11.97,1.12,0,23.992,0.508,7.814,3.749,24.818,19.233,33.874,43.512,94.717,69.159,5.282,160.245,26.243,1.35,394495,384437,4359
bangalore,2021-01-17,4381,1081,11.97,1.12,0,23.036,0.543,7.62,4.709,25.537,20.583,32.546,40.032,87.397,66.2,5.323,179.604,26.417,1.312,394959,384895,4360
bangalore,2021-01-18,4381,1081,11.97,1.12,0,21.887,0.558,7.889,5.622,28.189,22.638,34.79,35.082,82.588,59.671,5.533,205.77,26.798,1.158,395152,385512,4366
bangalore,2021-01-19,4381,1081,11.97,1.12,0,24.903,0.6,8.368,5.877,28.52,22.942,32.646,38.416,87.621,58.477,5.599,204.272,25.947,0.872,395509,385957,4370
bangalore,2021-01-20,4381,1081,11.97,1.12,0,24.903,0.609,9.345,4.578,27.509,22.007,37.56,48.431,94.712,61.202,5.516,187.658,24.788,0.848,395769,386260,4372
bangalore,2021-01-21,4381,1081,11.97,1.12,0,27.06,0.628,7.915,6.582,31.556,28.214,34.124,41.335,91.331,60.264,5.047,188.382,23.552,0.78,396140,386769,4373
bangalore,2021-01-22,4381,1081,11.97,1.12,0,25.039,0.66,8.359,5.704,27.181,23.535,32.857,40.539,96.517,63.437,5.235,151.778,23.91,0.915,396300,387326,4375
bangalore,2021-01-23,4381,1081,11.97,1.12,0,24.298,0.654,9.362,5.198,28.569,24.042,36.322,51.799,104.913,57.099,5.955,196.25,23.792,1.025,396827,387600,4376
bangalore,2021-01-24,4381,1081,11.97,1.12,0,24.506,0.639,8.034,7.055,32.67,28.467,32.268,43.678,107.225,51.244,5.229,212.164,23.97,1.102,397133,387763,4378
bangalore,2021-01-25,4381,1081,11.97,1.12,0,23.483,0.611,8.812,5.496,29.82,25.249,27.459,43.374,102.904,56.831,5.282,203.972,24.677,0.992,397333,388510,4380
bangalore,2021-01-26,4381,1081,11.97,1.12,0,23.708,0.599,8.39,5.762,30.96,25.759,30.444,40.254,96.62,53.186,4.488,203.532,25.135,0.887,397609,388962,4382
bangalore,2021-01-27,4381,1081,11.97,1.12,0,23.572,0.619,9.801,6.068,32.085,26.634,34.415,48.051,103.98,55.927,5.085,208.117,25.395,1.033,397836,389440,4383
bangalore,2021-01-28,4381,1081,11.97,1.12,0,24.19,0.662,10.61,5.004,30.107,23.173,31.342,57.815,112.668,58.392,6.701,174.335,25.042,1.102,398147,389829,4385
bangalore,2021-01-29,4381,1081,11.97,1.12,0,24.72,0.617,10.096,5.76,26.036,19.911,36.604,58.792,107.382,65.293,4.742,155.015,24.853,1.14,398411,390147,4386
bangalore,2021-01-30,4381,1081,11.97,1.12,0,25.079,0.657,10.244,5.706,30.473,23.782,34.234,54.359,103.318,57.416,5.684,156.99,24.888,1.07,398644,390455,4388
bangalore,2021-01-31,4381,1081,11.97,1.12,0,24.915,0.61,9.843,4.064,27.131,20.76,38.67,53.289,96.731,58.207,5.478,163.955,25.19,1.137,398886,390667,4391
bangalore,2021-02-01,4381,1081,11.97,1.12,0,24.788,0.698,9.271,6.317,30.358,26.157,33.559,41.405,93.278,54.808,5.422,160.932,25.055,1.008,399087,390913,4393
bangalore,2021-02-02,4381,1081,11.97,1.12,0,24.27,0.692,9.996,5.529,29.144,24.587,35.641,47.007,97.063,60.822,5.459,165.215,25.163,1.208,399286,391104,4396
bangalore,2021-02-03,4381,1081,11.97,1.12,0,23.689,0.546,10.514,5.486,27.87,23.551,37.302,55.421,101.036,64.988,5.228,147.002,25.447,1.27,399517,391263,4397
bangalore,2021-02-04,4381,1081,11.97,1.12,0,23.792,0.675,9.474,5.831,32.05,27.007,36.057,44.997,90.817,53.96,5.373,165.32,25.425,1.052,399780,391534,4399
bangalore,2021-02-05,4381,1081,11.97,1.12,0,24.865,0.718,9.348,6.211,35.158,28.308,37.999,43.765,97.4,49.326,4.889,220.102,25.197,0.962,399997,391762,4401
bangalore,2021-02-06,4381,1081,11.97,1.12,0,23.235,0.689,10.546,8.17,35.937,30.069,39.238,47.246,105.777,50.912,5.535,171.842,25.147,1.055,400315,391975,4402
bangalore,2021-02-07,4381,1081,11.97,1.12,0,23.159,0.652,8.976,5.812,35.865,28.915,39.059,49.793,101.562,42.928,5.228,184.342,25.417,1.038,400565,392263,4404
bangalore,2021-02-08,4381,1081,11.97,1.12,0,23.082,0.744,10.45,5.847,25.375,30.022,38.602,46.867,83.299,46.861,5.858,172.072,27.838,1.085,400692,392389,4406
bangalore,2021-02-09,4381,1081,11.97,1.12,0,22.182,0.721,10.597,6.141,43.337,29.379,37.685,47.279,98.549,56.044,5.279,183.862,27.027,1.043,400887,392715,4408
bangalore,2021-02-10,4381,1081,11.97,1.12,0,23.325,0.754,9.687,6.35,37.161,29.655,39.009,44.395,101.531,50.086,4.463,194.4,26.979,0.96,401095,392857,4411
bangalore,2021-02-11,4381,1081,11.97,1.12,0,22.976,0.69,10.931,7.324,36.601,30.697,39.783,50.845,124.084,52.914,5.117,171.165,27.397,0.985,401323,392985,4417
bangalore,2021-02-12,4381,1081,11.97,1.12,0,22.96,0.652,10.348,9.948,33.593,31.057,39.225,44.6,113.103,47.866,6.319,211.248,25.89,0.848,401517,393166,4424
bangalore,2021-02-13,4381,1081,11.97,1.12,0,22.196,0.666,9.782,11.081,36.81,36.494,35.929,44.052,106.465,54.469,6.71,189.66,25.635,0.873,401775,393390,4427
bangalore,2021-02-14,4381,1081,11.97,1.12,0,23.818,0.756,8.721,9.884,37.412,34.427,39.536,44.905,107.013,51.014,6.208,195.245,25.283,0.773,402016,393656,4428
bangalore,2021-02-15,4381,1081,11.97,1.12,0,24.208,0.879,9.312,10.541,36.618,34.135,39.607,43.229,106.732,51.56,6.455,180.767,24.852,0.758,402212,393883,4430
